1_001{1}	
2θ, °	Intensity, counts
20	39.7440414428711
20.0200004577637	34.914665222168
20.0400009155273	54.0509300231934
20.0599994659424	34.582218170166
20.0799999237061	36.415225982666
20.1000003814697	57.0412635803223
20.1200008392334	46.2993278503418
20.1399993896484	43.8672904968262
20.1599998474121	60.1641998291016
20.1800003051758	29.506383895874
20.2000007629395	30.1091804504395
20.2199993133545	36.4182662963867
20.2399997711182	45.9667930603027
20.2600002288818	22.2839050292969
20.2800006866455	29.2566051483154
20.2999992370605	29.8813896179199
20.3199996948242	35.7319984436035
20.3400001525879	37.7806968688965
20.3600006103516	49.0259437561035
20.3799991607666	43.3491973876953
20.3999996185303	36.1719055175781
20.4200000762939	35.7607765197754
20.4400005340576	37.3524932861328
20.4599990844727	26.5292072296143
20.4799995422363	15.4143924713135
20.5	34.9056854248047
20.5200004577637	42.4346771240234
20.5400009155273	33.1738891601563
20.5599994659424	43.3308334350586
20.5799999237061	28.2222938537598
20.6000003814697	29.95778465271
20.6200008392334	15.0451736450195
20.6399993896484	46.9462776184082
20.6599998474121	19.535514831543
20.6800003051758	41.1723289489746
20.7000007629395	43.5747680664063
20.7199993133545	51.9359664916992
20.7399997711182	41.1946334838867
20.7600002288818	32.3990440368652
20.7800006866455	47.5693435668945
20.7999992370605	54.8402824401855
20.8199996948242	64.2233657836914
20.8400001525879	31.6800060272217
20.8600006103516	37.7929306030273
20.8799991607666	45.8973960876465
20.8999996185303	46.6416816711426
20.9200000762939	41.6495819091797
20.9400005340576	37.4796180725098
20.9599990844727	45.3575630187988
20.9799995422363	24.7941131591797
21	33.2079696655273
21.0200004577637	24.2197170257568
21.0400009155273	44.1025619506836
21.0599994659424	40.3068656921387
21.0799999237061	45.6119346618652
21.1000003814697	32.1719665527344
21.1200008392334	36.9287033081055
21.1399993896484	40.0041542053223
21.1599998474121	6.34858226776123
21.1800003051758	35.2281227111816
21.2000007629395	48.0143051147461
21.2199993133545	37.8083076477051
21.2399997711182	41.5493507385254
21.2600002288818	33.6210556030273
21.2800006866455	50.0728416442871
21.2999992370605	41.8427505493164
21.3199996948242	62.4146766662598
