1_003	
2θ, °	Intensity, counts
26.7600002288818	17.8401355743408
26.7800006866455	20.8085346221924
26.7999992370605	14.9551982879639
26.8199996948242	-3.48832440376282
26.8400001525879	1.45674872398376
26.8600006103516	28.9734897613525
26.8799991607666	17.5073089599609
26.8999996185303	-16.8774242401123
26.9200000762939	-9.82313060760498
26.9400005340576	24.8290576934814
26.9599990844727	16.3092041015625
26.9799995422363	11.6228151321411
27	7.83868837356567
27.0200004577637	-3.77261781692505
27.0400009155273	4.49684858322144
27.0599994659424	17.0181217193604
27.0799999237061	17.4794540405273
27.1000003814697	12.6410903930664
27.1200008392334	32.1595077514648
27.1399993896484	13.6981525421143
27.1599998474121	7.66604995727539
27.1800003051758	-10.7939376831055
27.2000007629395	27.8749141693115
27.2199993133545	30.6027088165283
27.2399997711182	34.3480682373047
27.2600002288818	28.7235813140869
27.2800006866455	25.8133583068848
27.2999992370605	36.5371055603027
27.3199996948242	53.2208061218262
27.3400001525879	75.0504302978516
27.3600006103516	49.0215377807617
27.3799991607666	45.2255592346191
27.3999996185303	88.0392837524414
27.4200000762939	114.578453063965
27.4400005340576	124.189010620117
27.4599990844727	155.756698608398
27.4799995422363	291.59521484375
27.5	399.963562011719
27.5200004577637	326.331390380859
27.5400009155273	246.686187744141
27.5599994659424	272.135925292969
27.5799999237061	232.525665283203
27.6000003814697	191.091049194336
27.6200008392334	108.65779876709
27.6399993896484	96.6873245239258
27.6599998474121	42.7033996582031
27.6800003051758	49.9246253967285
27.7000007629395	29.366268157959
27.7199993133545	18.9391059875488
27.7399997711182	17.1015319824219
27.7600002288818	4.96998500823975
27.7800006866455	24.5443744659424
27.7999992370605	-6.24432611465454
27.8199996948242	11.4144506454468
27.8400001525879	18.8596954345703
27.8600006103516	7.4494194984436
27.8799991607666	12.2963438034058
27.8999996185303	21.7412433624268
27.9200000762939	-8.99473094940186
27.9400005340576	11.3481283187866
27.9599990844727	8.38872051239014
27.9799995422363	20.3270683288574
28	38.2936630249023
28.0200004577637	24.0910587310791
28.0400009155273	7.40175104141235
28.0599994659424	9.32982349395752
28.0799999237061	-15.9451055526733
28.1000003814697	-0.840620756149292
28.1200008392334	0.229227468371391
28.1399993896484	-17.0541191101074
28.1599998474121	11.8019495010376
28.1800003051758	-1.50429475307465
28.2000007629395	3.04501962661743
28.2199993133545	-4.45786714553833
28.2399997711182	5.90586948394775
28.2600002288818	-6.74275159835815
28.2800006866455	-2.66706919670105
28.2999992370605	1.35410511493683
28.3199996948242	-5.71246480941772
28.3400001525879	32.2728004455566
28.3600006103516	7.33359622955322
28.3799991607666	-11.257698059082
28.3999996185303	3.21831631660461
28.4200000762939	-15.2344284057617
28.4400005340576	-12.7954111099243
28.4599990844727	13.1127729415894
28.4799995422363	-4.34376382827759
28.5	-3.14892888069153
28.5200004577637	21.864221572876
28.5400009155273	8.24343395233154
28.5599994659424	19.4698028564453
28.5799999237061	-3.30394434928894
28.6000003814697	3.05806136131287
28.6200008392334	26.9507331848145
28.6399993896484	11.3975229263306
28.6599998474121	19.2752571105957
28.6800003051758	-3.66149878501892
28.7000007629395	7.63252019882202
28.7199993133545	-3.0899076461792
28.7399997711182	-0.806872487068176
28.7600002288818	8.87042808532715
